window_end,a,b,σ0,σ1,pi0,pi1,α00,α01,α10,α11,rho
2021-01-14,2.600000,26.000000,19.752767,25.856629,0.500000,0.500000,0.662154,0.337846,0.556097,0.443903,-0.493831
2021-01-15,2.600000,26.000000,24.665090,25.936588,0.500000,0.500000,0.981811,0.018189,0.025924,0.974076,-0.938494
2021-01-16,2.600000,26.000000,24.625139,25.777796,0.500000,0.500000,0.514317,0.485683,0.033361,0.966639,0.784051
2021-01-17,2.600000,26.000000,23.557985,25.998676,0.500000,0.500000,0.005642,0.994358,0.281719,0.718281,-0.886971
2021-01-18,2.600000,26.000000,20.714609,24.820765,0.500000,0.500000,0.574505,0.425495,0.706955,0.293045,-0.777907
2021-01-19,2.600000,26.000000,25.536144,25.795971,0.500000,0.500000,0.001392,0.998608,0.003442,0.996558,-0.847112
2021-01-20,2.600000,26.000000,17.019485,18.228099,0.500000,0.500000,0.360011,0.639989,0.909684,0.090316,-0.829572
2021-01-21,2.600000,26.000000,8.605194,18.645842,0.500000,0.500000,0.611464,0.388536,0.198128,0.801872,0.373320
2021-01-22,2.600000,26.000000,25.905684,25.986141,0.500000,0.500000,0.654182,0.345818,0.062366,0.937634,0.791818
2021-01-23,2.600000,26.000000,10.844722,23.423173,0.500000,0.500000,0.829615,0.170385,0.523683,0.476317,0.467472
2021-01-24,2.600000,26.000000,24.042845,25.120657,0.500000,0.500000,0.001724,0.998276,0.112657,0.887343,-0.414374
2021-01-25,2.600000,26.000000,24.674770,25.590189,0.500000,0.500000,0.349223,0.650777,0.199841,0.800159,0.754317
2021-01-26,2.600000,26.000000,5.206912,10.397726,0.500000,0.500000,0.954866,0.045134,0.139515,0.860485,0.341212
2021-01-27,2.600000,26.000000,11.222988,22.631948,0.500000,0.500000,0.690398,0.309602,0.981256,0.018744,0.143751
2021-01-28,2.600000,26.000000,20.142058,25.382758,0.500000,0.500000,0.409398,0.590602,0.779701,0.220299,-0.895686
2021-01-29,2.600000,26.000000,17.225085,24.301423,0.500000,0.500000,0.111387,0.888613,0.077961,0.922039,-0.614930
2021-01-30,2.600000,26.000000,21.502187,24.361849,0.500000,0.500000,0.559136,0.440864,0.779840,0.220160,-0.283196
2021-01-31,2.600000,26.000000,3.302270,16.747430,0.500000,0.500000,0.242971,0.757029,0.132276,0.867724,0.342660
2021-02-01,2.600000,26.000000,16.641531,24.300319,0.500000,0.500000,0.359164,0.640836,0.066077,0.933923,0.878867
2021-02-02,2.600000,26.000000,16.182188,25.487353,0.500000,0.500000,0.123255,0.876745,0.490041,0.509959,-0.701916
2021-02-03,2.600000,26.000000,10.872818,22.235192,0.500000,0.500000,0.235566,0.764434,0.007131,0.992869,0.948544
2021-02-04,1.700000,17.000000,14.506646,16.858955,0.500000,0.500000,0.003813,0.996187,0.962195,0.037805,0.272273
2021-02-05,1.700000,17.000000,5.958413,15.946067,0.500000,0.500000,0.697287,0.302713,0.615220,0.384780,0.718155
2021-02-06,1.700000,17.000000,8.957638,16.914496,0.500000,0.500000,0.949499,0.050501,0.895006,0.104994,0.559522
2021-02-07,1.700000,17.000000,5.871294,11.379617,0.500000,0.500000,0.654650,0.345350,0.446966,0.553034,0.919970
2021-02-08,1.700000,17.000000,13.904368,15.710361,0.500000,0.500000,0.259009,0.740991,0.072034,0.927966,-0.464704
2021-02-09,1.700000,17.000000,16.124609,16.971833,0.500000,0.500000,0.912797,0.087203,0.008946,0.991054,0.260478
2021-02-10,1.700000,17.000000,8.164476,11.378907,0.500000,0.500000,0.136524,0.863476,0.545867,0.454133,0.272004
2021-02-11,1.700000,17.000000,16.277166,16.996783,0.500000,0.500000,0.991965,0.008035,0.951097,0.048903,0.068729
2021-02-12,1.700000,17.000000,12.824981,15.934217,0.500000,0.500000,0.028939,0.971061,0.806928,0.193072,-0.770528
2021-02-13,1.400000,14.000000,9.019302,13.313194,0.500000,0.500000,0.991250,0.008750,0.996722,0.003278,0.682428
2021-02-14,1.400000,14.000000,10.597022,13.922124,0.500000,0.500000,0.063989,0.936011,0.021743,0.978257,0.194798
2021-02-15,1.400000,14.000000,10.376416,12.553106,0.500000,0.500000,0.019621,0.980379,0.000003,0.999997,0.531227
2021-02-16,1.400000,14.000000,10.735861,12.919431,0.500000,0.500000,0.884342,0.115658,0.038265,0.961735,-0.341975
2021-02-17,1.400000,14.000000,7.725033,11.202167,0.500000,0.500000,0.005110,0.994890,0.597049,0.402951,0.322700
2021-02-18,1.400000,14.000000,9.368966,11.397203,0.500000,0.500000,0.175582,0.824418,0.035255,0.964745,-0.254446
2021-02-19,1.400000,14.000000,6.597655,13.563642,0.500000,0.500000,0.508748,0.491252,0.843359,0.156641,0.151821
2021-02-20,1.400000,14.000000,10.445982,13.994541,0.500000,0.500000,0.267793,0.732207,0.255792,0.744208,0.764539
2021-02-21,1.400000,14.000000,8.116882,13.089592,0.500000,0.500000,0.442740,0.557260,0.964688,0.035312,-0.254648
2021-02-22,1.400000,14.000000,11.386698,13.565043,0.500000,0.500000,0.044103,0.955897,0.417420,0.582580,0.801564
2021-02-23,1.400000,14.000000,13.204919,13.890840,0.500000,0.500000,0.958930,0.041070,0.658530,0.341470,0.910962
2021-02-24,1.400000,14.000000,9.400849,13.432826,0.500000,0.500000,0.038661,0.961339,0.345397,0.654603,0.425242
2021-02-25,1.400000,14.000000,8.562771,13.578892,0.500000,0.500000,0.771788,0.228212,0.318274,0.681726,-0.124695
2021-02-26,1.400000,14.000000,12.225154,13.881106,0.500000,0.500000,0.034262,0.965738,0.911003,0.088997,-0.722317
2021-02-27,1.400000,14.000000,13.072169,13.918026,0.500000,0.500000,0.852909,0.147091,0.046579,0.953421,0.404227
2021-02-28,1.400000,14.000000,10.692501,12.586677,0.500000,0.500000,0.018474,0.981526,0.056546,0.943454,0.438329
2021-03-01,1.400000,14.000000,10.562208,13.195924,0.500000,0.500000,0.996003,0.003997,0.999727,0.000273,-0.441425
2021-03-02,1.400000,14.000000,7.101171,11.974771,0.500000,0.500000,0.959607,0.040393,0.048217,0.951783,0.209125
2021-03-03,1.400000,14.000000,11.798171,13.456325,0.500000,0.500000,0.115719,0.884281,0.331156,0.668844,-0.026780
2021-03-04,1.400000,14.000000,13.854650,13.897509,0.500000,0.500000,0.900680,0.099320,0.777465,0.222535,0.254830
2021-03-05,1.400000,14.000000,11.807078,13.889563,0.500000,0.500000,0.173895,0.826105,0.201660,0.798340,0.014687
2021-03-06,1.400000,14.000000,10.340441,12.234139,0.500000,0.500000,0.039613,0.960387,0.634042,0.365958,-0.754521
2021-03-07,1.400000,14.000000,11.628069,13.996581,0.500000,0.500000,0.939418,0.060582,0.046622,0.953378,0.443317
2021-03-08,1.400000,14.000000,9.506591,10.182351,0.500000,0.500000,0.631911,0.368089,0.622203,0.377797,0.369445
2021-03-09,1.400000,14.000000,8.833353,12.471087,0.500000,0.500000,0.810206,0.189794,0.130329,0.869671,0.403890
2021-03-10,1.400000,14.000000,6.454494,10.972203,0.500000,0.500000,0.011661,0.988339,0.000941,0.999059,-0.497374
2021-03-11,1.400000,14.000000,13.750483,13.985484,0.500000,0.500000,0.988807,0.011193,0.843935,0.156065,0.007117
2021-03-12,1.400000,14.000000,12.906967,13.982208,0.500000,0.500000,0.728460,0.271540,0.151967,0.848033,0.006808
2021-03-13,1.400000,14.000000,10.587464,13.985835,0.500000,0.500000,0.823526,0.176474,0.004446,0.995554,0.106970
2021-03-14,1.400000,14.000000,5.381687,12.348849,0.500000,0.500000,0.441713,0.558287,0.994731,0.005269,-0.138058
2021-03-15,1.600000,16.000000,9.255623,15.867193,0.500000,0.500000,0.770331,0.229669,0.071399,0.928601,0.558977
2021-03-16,1.600000,16.000000,13.416228,15.773905,0.500000,0.500000,0.023225,0.976775,0.630633,0.369367,0.472780
2021-03-17,1.600000,16.000000,15.583569,15.931973,0.500000,0.500000,0.790807,0.209193,0.264644,0.735356,0.636475
2021-03-18,1.600000,16.000000,15.828213,15.968841,0.500000,0.500000,0.926533,0.073467,0.029241,0.970759,-0.476420
2021-03-19,1.600000,16.000000,4.199881,10.967463,0.500000,0.500000,0.434161,0.565839,0.211504,0.788496,0.760153
2021-03-20,1.600000,16.000000,15.067962,15.464174,0.500000,0.500000,0.602598,0.397402,0.003449,0.996551,-0.722079
2021-03-21,1.600000,16.000000,11.068493,14.997765,0.500000,0.500000,0.709070,0.290930,0.010137,0.989863,-0.700645
2021-03-22,1.600000,16.000000,12.403183,14.513235,0.500000,0.500000,0.004403,0.995597,0.016345,0.983655,0.776669
2021-03-23,1.600000,16.000000,14.708293,15.989207,0.500000,0.500000,0.296141,0.703859,0.863848,0.136152,0.433213
2021-03-24,1.600000,16.000000,8.745698,15.858420,0.500000,0.500000,0.457579,0.542421,0.831265,0.168735,0.290169
2021-03-25,1.600000,16.000000,10.260232,14.107429,0.500000,0.500000,0.999154,0.000846,0.777634,0.222366,0.560122
2021-03-26,1.600000,16.000000,10.742769,14.209086,0.500000,0.500000,0.666183,0.333817,0.840237,0.159763,-0.010135
2021-03-27,1.600000,16.000000,15.925168,15.967928,0.500000,0.500000,0.186216,0.813784,0.003348,0.996652,0.233700
2021-03-28,1.600000,16.000000,9.234667,15.847335,0.500000,0.500000,0.005680,0.994320,0.019256,0.980744,-0.178792
2021-03-29,1.600000,16.000000,15.427607,15.993368,0.500000,0.500000,0.020508,0.979492,0.123105,0.876895,0.803338
2021-03-30,1.600000,16.000000,12.041815,15.178919,0.500000,0.500000,0.920177,0.079823,0.145966,0.854034,-0.955968
2021-03-31,1.600000,16.000000,6.158885,14.209465,0.500000,0.500000,0.794688,0.205312,0.131406,0.868594,-0.998777
2021-04-01,1.600000,16.000000,15.115812,15.771798,0.500000,0.500000,0.974107,0.025893,0.048649,0.951351,-0.220810
2021-04-02,1.600000,16.000000,2.580716,15.449543,0.500000,0.500000,0.310311,0.689689,0.188190,0.811810,-0.590693
2021-04-03,1.600000,16.000000,3.313083,13.928602,0.500000,0.500000,0.472974,0.527026,0.040256,0.959744,-0.975804
2021-04-04,1.600000,16.000000,5.760938,8.522668,0.500000,0.500000,0.879537,0.120463,0.083726,0.916274,0.236681
2021-04-05,1.600000,16.000000,3.490208,15.302247,0.500000,0.500000,0.400957,0.599043,0.391066,0.608934,0.850710
2021-04-06,1.600000,16.000000,7.038954,13.507276,0.500000,0.500000,0.315316,0.684684,0.500792,0.499208,-0.364884
2021-04-07,1.600000,16.000000,3.764986,15.977774,0.500000,0.500000,0.989660,0.010340,0.983757,0.016243,0.260104
2021-04-08,1.600000,16.000000,14.123758,15.873589,0.500000,0.500000,0.174484,0.825516,0.665542,0.334458,-0.108356
2021-04-09,1.600000,16.000000,10.662837,13.313427,0.500000,0.500000,0.013366,0.986634,0.696097,0.303903,-0.569156
2021-04-10,1.600000,16.000000,15.573946,15.937331,0.500000,0.500000,0.997613,0.002387,0.028949,0.971051,-0.555228
2021-04-11,1.600000,16.000000,10.085245,15.088911,0.500000,0.500000,0.970492,0.029508,0.246901,0.753099,-0.080777
2021-04-12,1.600000,16.000000,8.004531,12.725288,0.500000,0.500000,0.336034,0.663966,0.472726,0.527274,-0.072107
2021-04-13,1.600000,16.000000,5.861040,12.314137,0.500000,0.500000,0.124226,0.875774,0.732876,0.267124,-0.390009
2021-04-14,1.600000,16.000000,11.837977,15.566993,0.500000,0.500000,0.524146,0.475854,0.048307,0.951693,-0.621529
2021-04-15,1.600000,16.000000,10.529769,15.684329,0.500000,0.500000,0.143777,0.856223,0.071581,0.928419,-0.406957
2021-04-16,1.600000,16.000000,5.124535,11.028596,0.500000,0.500000,0.022743,0.977257,0.000758,0.999242,-0.232970
2021-04-17,1.600000,16.000000,5.101357,15.569013,0.500000,0.500000,0.198054,0.801946,0.010321,0.989679,0.429741
2021-04-18,1.600000,16.000000,14.868017,15.861090,0.500000,0.500000,0.901028,0.098972,0.525679,0.474321,0.970770
2021-04-19,1.600000,16.000000,9.712388,14.963650,0.500000,0.500000,0.910191,0.089809,0.995671,0.004329,0.730742
2021-04-20,1.600000,16.000000,8.048225,14.881829,0.500000,0.500000,0.998613,0.001387,0.426113,0.573887,-0.500956
2021-04-21,1.600000,16.000000,9.480805,15.252111,0.500000,0.500000,0.763710,0.236290,0.491581,0.508419,-0.650107
2021-04-22,1.600000,16.000000,12.941745,14.486233,0.500000,0.500000,0.456702,0.543298,0.977445,0.022555,0.857448
2021-04-23,1.600000,16.000000,11.521289,15.226199,0.500000,0.500000,0.994491,0.005509,0.205402,0.794598,-0.360661
2021-04-24,2.100000,21.000000,10.911860,16.155615,0.500000,0.500000,0.087883,0.912117,0.975346,0.024654,0.764101
2021-04-25,2.100000,21.000000,9.508354,20.626231,0.500000,0.500000,0.033817,0.966183,0.562650,0.437350,0.842735
2021-04-26,2.100000,21.000000,13.046276,17.471409,0.500000,0.500000,0.442660,0.557340,0.404808,0.595192,-0.525611
2021-04-27,2.100000,21.000000,20.018139,20.971407,0.500000,0.500000,0.975387,0.024613,0.576374,0.423626,-0.341449
2021-04-28,2.100000,21.000000,18.564972,20.946332,0.500000,0.500000,0.756318,0.243682,0.968870,0.031130,0.190911
2021-04-29,2.100000,21.000000,18.379702,20.211947,0.500000,0.500000,0.000033,0.999967,0.004398,0.995602,-0.551306
2021-04-30,2.100000,21.000000,19.970175,20.540147,0.500000,0.500000,0.551224,0.448776,0.753190,0.246810,0.289050
2021-05-01,2.100000,21.000000,17.834353,20.597148,0.500000,0.500000,0.100758,0.899242,0.963960,0.036040,0.643177
2021-05-02,2.100000,21.000000,18.244148,20.921560,0.500000,0.500000,0.808797,0.191203,0.993246,0.006754,-0.380733
2021-05-03,2.100000,21.000000,12.381885,19.079859,0.500000,0.500000,0.641575,0.358425,0.867714,0.132286,0.178280
2021-05-04,2.100000,21.000000,17.191877,20.488432,0.500000,0.500000,0.598552,0.401448,0.025124,0.974876,0.220616
2021-05-05,2.100000,21.000000,20.938776,20.995216,0.500000,0.500000,0.677137,0.322863,0.609551,0.390449,0.555150
2021-05-06,2.100000,21.000000,7.923167,15.080426,0.500000,0.500000,0.010881,0.989119,0.678569,0.321431,-0.154933
2021-05-07,2.100000,21.000000,18.781097,20.330600,0.500000,0.500000,0.980109,0.019891,0.461392,0.538608,-0.983762
2021-05-08,2.100000,21.000000,10.810698,19.481338,0.500000,0.500000,0.487635,0.512365,0.246696,0.753304,-0.945677
2021-05-09,2.100000,21.000000,16.310885,20.732593,0.500000,0.500000,0.229630,0.770370,0.657381,0.342619,-0.231970
2021-05-10,2.100000,21.000000,14.637316,18.685503,0.500000,0.500000,0.009353,0.990647,0.930962,0.069038,0.545867
2021-05-11,2.100000,21.000000,18.537237,20.726936,0.500000,0.500000,0.494470,0.505530,0.989989,0.010011,-0.722986
2021-05-12,2.100000,21.000000,8.721169,13.502937,0.500000,0.500000,0.866999,0.133001,0.964602,0.035398,0.993202
2021-05-13,2.100000,21.000000,8.564567,20.718332,0.500000,0.500000,0.870102,0.129898,0.265049,0.734951,0.781516
2021-05-14,2.100000,21.000000,19.679348,20.711376,0.500000,0.500000,0.537368,0.462632,0.999998,0.000002,0.778675
2021-05-15,2.100000,21.000000,20.837690,20.938505,0.500000,0.500000,0.499082,0.500918,0.000131,0.999869,-0.559506
2021-05-16,2.100000,21.000000,16.724484,20.855075,0.500000,0.500000,0.598542,0.401458,0.909707,0.090293,0.103760
2021-05-17,2.100000,21.000000,17.082826,19.873627,0.500000,0.500000,0.291366,0.708634,0.376529,0.623471,0.852266
2021-05-18,2.100000,21.000000,13.071077,18.717762,0.500000,0.500000,0.183710,0.816290,0.384566,0.615434,-0.978522
2021-05-19,2.100000,21.000000,19.429454,20.916640,0.500000,0.500000,0.829361,0.170639,0.102370,0.897630,-0.706286
2021-05-20,2.100000,21.000000,9.269468,19.917182,0.500000,0.500000,0.600735,0.399265,0.743883,0.256117,-0.613923
2021-05-21,2.100000,21.000000,13.171894,16.562250,0.500000,0.500000,0.679945,0.320055,0.986357,0.013643,0.666459
2021-05-22,2.100000,21.000000,19.339170,20.831454,0.500000,0.500000,0.046799,0.953201,0.739541,0.260459,0.386794
2021-05-23,2.100000,21.000000,6.842843,16.187392,0.500000,0.500000,0.846344,0.153656,0.429559,0.570441,-0.894042
2021-05-24,2.100000,21.000000,3.644023,15.117458,0.500000,0.500000,0.116086,0.883914,0.227193,0.772807,0.618888
2021-05-25,2.100000,21.000000,8.676050,16.006568,0.500000,0.500000,0.945096,0.054904,0.676726,0.323274,-0.614419
2021-05-26,2.100000,21.000000,10.539049,14.444813,0.500000,0.500000,0.329621,0.670379,0.013712,0.986288,0.667069
2021-05-27,2.100000,21.000000,13.932234,16.833986,0.500000,0.500000,0.378999,0.621001,0.787178,0.212822,0.738918
2021-05-28,2.100000,21.000000,14.701141,20.750129,0.500000,0.500000,0.635571,0.364429,0.650828,0.349172,0.704296
2021-05-29,2.100000,21.000000,18.844918,20.796607,0.500000,0.500000,0.626554,0.373446,0.999620,0.000380,0.689632
2021-05-30,2.100000,21.000000,11.358123,20.606567,0.500000,0.500000,0.194198,0.805802,0.027212,0.972788,-0.868325
2021-05-31,2.100000,21.000000,7.693234,18.411167,0.500000,0.500000,0.152956,0.847044,0.317031,0.682969,-0.326567
2021-06-01,2.100000,21.000000,17.069743,20.911334,0.500000,0.500000,0.739049,0.260951,0.936489,0.063511,-0.993232
2021-06-02,2.100000,21.000000,10.789089,12.823970,0.500000,0.500000,0.790111,0.209889,0.439010,0.560990,-0.461898
2021-06-03,2.100000,21.000000,15.814420,18.108729,0.500000,0.500000,0.469339,0.530661,0.446974,0.553026,-0.000619
2021-06-04,2.100000,21.000000,14.638656,20.319015,0.500000,0.500000,0.583443,0.416557,0.026239,0.973761,-0.895045
2021-06-05,2.100000,21.000000,17.125605,20.934050,0.500000,0.500000,0.162786,0.837214,0.556647,0.443353,-0.256918
2021-06-06,2.100000,21.000000,10.567038,19.379295,0.500000,0.500000,0.000610,0.999390,0.349457,0.650543,-0.220945
2021-06-07,2.100000,21.000000,13.734843,18.740438,0.500000,0.500000,0.001017,0.998983,0.352254,0.647746,-0.855428
2021-06-08,2.100000,21.000000,19.597064,20.328728,0.500000,0.500000,0.931591,0.068409,0.136296,0.863704,0.893017
2021-06-09,2.100000,21.000000,10.035931,17.932297,0.500000,0.500000,0.000885,0.999115,0.137252,0.862748,0.991496
2021-06-10,2.100000,21.000000,19.497257,20.554745,0.500000,0.500000,0.165557,0.834443,0.387677,0.612323,0.876844
2021-06-11,2.100000,21.000000,13.151415,19.778737,0.500000,0.500000,0.199078,0.800922,0.910193,0.089807,-0.224358
2021-06-12,2.100000,21.000000,16.049597,20.991600,0.500000,0.500000,0.996048,0.003952,0.168612,0.831388,-0.980241
2021-06-13,2.100000,21.000000,10.610221,15.057621,0.500000,0.500000,0.999898,0.000102,0.047758,0.952242,0.989131
2021-06-14,2.100000,21.000000,18.752870,20.505308,0.500000,0.500000,0.986529,0.013471,0.598256,0.401744,-0.478741
2021-06-15,2.100000,21.000000,5.499469,16.452857,0.500000,0.500000,0.075752,0.924248,0.372259,0.627741,0.701625
2021-06-16,2.100000,21.000000,5.059331,16.485325,0.500000,0.500000,0.156265,0.843735,0.106346,0.893654,-0.565712
2021-06-17,2.100000,21.000000,5.065737,7.617849,0.500000,0.500000,0.686247,0.313753,0.979593,0.020407,-0.274343
2021-06-18,2.100000,21.000000,16.406121,19.553100,0.500000,0.500000,0.477194,0.522806,0.615554,0.384446,-0.873702
2021-06-19,2.100000,21.000000,20.272458,20.797877,0.500000,0.500000,0.908900,0.091100,0.893457,0.106543,0.624209
2021-06-20,2.100000,21.000000,10.865651,16.176348,0.500000,0.500000,0.397466,0.602534,0.253904,0.746096,-0.035838
2021-06-21,2.100000,21.000000,14.066091,20.788906,0.500000,0.500000,0.817618,0.182382,0.519477,0.480523,-0.611811
2021-06-22,2.100000,21.000000,19.043358,20.535047,0.500000,0.500000,0.445679,0.554321,0.865085,0.134915,0.099978
2021-06-23,2.100000,21.000000,18.984278,20.923117,0.500000,0.500000,0.197918,0.802082,0.767603,0.232397,-0.345644
2021-06-24,2.100000,21.000000,11.163198,20.812371,0.500000,0.500000,0.364107,0.635893,0.968041,0.031959,0.802077
2021-06-25,2.100000,21.000000,18.694772,19.956735,0.500000,0.500000,0.220777,0.779223,0.345668,0.654332,0.477142
2021-06-26,2.100000,21.000000,20.302246,20.813305,0.500000,0.500000,0.152995,0.847005,0.873728,0.126272,0.483626
2021-06-27,2.100000,21.000000,20.574993,20.857263,0.500000,0.500000,0.616468,0.383532,0.130155,0.869845,-0.955722
2021-06-28,2.100000,21.000000,7.385116,18.295405,0.500000,0.500000,0.008086,0.991914,0.141956,0.858044,0.789362
2021-06-29,2.100000,21.000000,4.008840,17.585898,0.500000,0.500000,0.882106,0.117894,0.874259,0.125741,0.820454
2021-06-30,2.100000,21.000000,13.223646,19.933771,0.500000,0.500000,0.717992,0.282008,0.631418,0.368582,0.491228
2021-07-01,2.100000,21.000000,19.234461,20.827070,0.500000,0.500000,0.667152,0.332848,0.903976,0.096024,0.381836
2021-07-02,2.100000,21.000000,18.677975,19.670216,0.500000,0.500000,0.653477,0.346523,0.915918,0.084082,-0.831573
2021-07-03,2.100000,21.000000,12.957481,16.728803,0.500000,0.500000,0.295955,0.704045,0.348064,0.651936,0.194425
2021-07-04,2.100000,21.000000,20.062294,20.925343,0.500000,0.500000,0.957954,0.042046,0.330761,0.669239,0.865912
2021-07-05,2.100000,21.000000,18.740203,20.612106,0.500000,0.500000,0.972212,0.027788,0.791301,0.208699,0.906432
2021-07-06,2.100000,21.000000,20.571652,20.879597,0.500000,0.500000,0.153567,0.846433,0.025155,0.974845,0.663741
2021-07-07,2.100000,21.000000,8.111666,11.903694,0.500000,0.500000,0.137788,0.862212,0.889357,0.110643,0.376074
2021-07-08,2.100000,21.000000,16.374720,20.842612,0.500000,0.500000,0.660155,0.339845,0.880412,0.119588,-0.480241
2021-07-09,2.100000,21.000000,7.806904,18.287620,0.500000,0.500000,0.819998,0.180002,0.735732,0.264268,0.614266
2021-07-10,2.100000,21.000000,11.119172,20.982506,0.500000,0.500000,0.895871,0.104129,0.000706,0.999294,-0.368415
2021-07-11,2.100000,21.000000,19.547868,20.809404,0.500000,0.500000,0.593981,0.406019,0.909944,0.090056,-0.919109
2021-07-12,2.100000,21.000000,7.125547,19.833547,0.500000,0.500000,0.962407,0.037593,0.977007,0.022993,-0.024968
2021-07-13,2.100000,21.000000,14.260625,20.187693,0.500000,0.500000,0.431150,0.568850,0.962750,0.037250,-0.309113
2021-07-14,2.100000,21.000000,18.753314,20.720050,0.500000,0.500000,0.071801,0.928199,0.297425,0.702575,-0.543850
2021-07-15,2.100000,21.000000,6.504789,20.969240,0.500000,0.500000,0.881729,0.118271,0.985551,0.014449,0.754612
2021-07-16,2.100000,21.000000,18.766153,20.405151,0.500000,0.500000,0.861637,0.138363,0.164767,0.835233,0.616023
2021-07-17,2.100000,21.000000,12.633274,20.240667,0.500000,0.500000,0.987127,0.012873,0.732061,0.267939,0.731525
2021-07-18,2.100000,21.000000,16.967337,20.410374,0.500000,0.500000,0.666907,0.333093,0.805124,0.194876,0.186952
2021-07-19,2.100000,21.000000,20.963077,20.993963,0.500000,0.500000,0.013859,0.986141,0.482735,0.517265,0.725236
2021-07-20,2.100000,21.000000,19.388551,20.722404,0.500000,0.500000,0.812325,0.187675,0.366744,0.633256,0.709172
2021-07-21,2.100000,21.000000,4.221862,19.847451,0.500000,0.500000,0.790952,0.209048,0.861672,0.138328,0.666382
2021-07-22,2.100000,21.000000,9.374722,14.132254,0.500000,0.500000,0.016755,0.983245,0.404145,0.595855,-0.235561
2021-07-23,2.100000,21.000000,19.439584,20.041272,0.500000,0.500000,0.886003,0.113997,0.833709,0.166291,-0.302419
2021-07-24,2.100000,21.000000,16.580112,19.559050,0.500000,0.500000,0.980049,0.019951,0.078979,0.921021,0.893535
2021-07-25,2.100000,21.000000,13.632933,17.904413,0.500000,0.500000,0.775921,0.224079,0.207649,0.792351,-0.495386
2021-07-26,2.100000,21.000000,20.699303,20.963507,0.500000,0.500000,0.000045,0.999955,0.932955,0.067045,0.580054
2021-07-27,2.100000,21.000000,14.315210,18.808143,0.500000,0.500000,0.678247,0.321753,0.490929,0.509071,-0.277725
2021-07-28,2.100000,21.000000,15.383194,20.574675,0.500000,0.500000,0.995588,0.004412,0.909296,0.090704,-0.926781
2021-07-29,2.100000,21.000000,11.123820,18.905277,0.500000,0.500000,0.738733,0.261267,0.600293,0.399707,-0.165930
2021-07-30,2.500000,25.000000,15.419680,23.304091,0.500000,0.500000,0.884865,0.115135,0.798571,0.201429,0.190234
2021-07-31,2.500000,25.000000,15.224131,24.666161,0.500000,0.500000,0.000066,0.999934,0.568297,0.431703,0.690774
2021-08-01,2.500000,25.000000,17.096677,22.691875,0.500000,0.500000,0.338686,0.661314,0.849421,0.150579,-0.564351
2021-08-02,2.500000,25.000000,18.336032,21.827391,0.500000,0.500000,0.538986,0.461014,0.052849,0.947151,0.087478
2021-08-03,2.500000,25.000000,13.384068,21.361374,0.500000,0.500000,0.985573,0.014427,0.922397,0.077603,-0.034580
2021-08-04,2.500000,25.000000,5.940634,15.340995,0.500000,0.500000,0.654575,0.345425,0.098640,0.901360,-0.312212
2021-08-05,2.500000,25.000000,21.774047,24.618176,0.500000,0.500000,0.168913,0.831087,0.078834,0.921166,0.945743
2021-08-06,2.500000,25.000000,5.756925,19.510123,0.500000,0.500000,0.001757,0.998243,0.690737,0.309263,-0.023061
2021-08-07,2.500000,25.000000,10.556161,19.612324,0.500000,0.500000,0.402790,0.597210,0.930977,0.069023,0.988860
2021-08-08,2.500000,25.000000,21.498979,23.733583,0.500000,0.500000,0.745572,0.254428,0.028732,0.971268,0.531176
2021-08-09,2.500000,25.000000,21.402957,24.957838,0.500000,0.500000,0.151651,0.848349,0.193888,0.806112,-0.152647
2021-08-10,2.500000,25.000000,17.839461,20.369860,0.500000,0.500000,0.004202,0.995798,0.998532,0.001468,0.552735
2021-08-11,2.500000,25.000000,20.319522,24.759664,0.500000,0.500000,0.006334,0.993666,0.780875,0.219125,-0.192233
2021-08-12,2.500000,25.000000,17.913437,19.872602,0.500000,0.500000,0.416432,0.583568,0.531765,0.468235,-0.371460
2021-08-13,2.500000,25.000000,19.509156,21.587571,0.500000,0.500000,0.324078,0.675922,0.069217,0.930783,-0.327739
2021-08-14,2.500000,25.000000,10.491267,24.226879,0.500000,0.500000,0.480903,0.519097,0.245128,0.754872,0.363115
2021-08-15,2.500000,25.000000,7.976066,19.769460,0.500000,0.500000,0.879143,0.120857,0.761265,0.238735,-0.966955
2021-08-16,2.500000,25.000000,13.768868,24.222605,0.500000,0.500000,0.715610,0.284390,0.856315,0.143685,0.956680
2021-08-17,2.500000,25.000000,15.948036,23.703548,0.500000,0.500000,0.994451,0.005549,0.894480,0.105520,0.942590
2021-08-18,2.500000,25.000000,14.847097,23.280405,0.500000,0.500000,0.275427,0.724573,0.005694,0.994306,-0.402598
2021-08-19,2.500000,25.000000,8.529014,22.771894,0.500000,0.500000,0.074978,0.925022,0.313583,0.686417,0.468651
2021-08-20,2.500000,25.000000,16.513973,24.160278,0.500000,0.500000,0.352247,0.647753,0.040807,0.959193,-0.197861
2021-08-21,2.500000,25.000000,16.827615,24.028504,0.500000,0.500000,0.990493,0.009507,0.683729,0.316271,-0.043669
2021-08-22,2.500000,25.000000,15.625830,22.949992,0.500000,0.500000,0.729488,0.270512,0.355431,0.644569,0.326636
2021-08-23,2.500000,25.000000,24.678457,24.986615,0.500000,0.500000,0.748989,0.251011,0.176510,0.823490,-0.128760
2021-08-24,2.500000,25.000000,14.543323,22.702744,0.500000,0.500000,0.235683,0.764317,0.032292,0.967708,0.744853
